1283.0,management.datadog.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1284.0,management.datadog.metrics.export.host-tag,"Tag that will be mapped to ""host"" when shipping metrics to Datadog.",instance
1285.0,management.datadog.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1286.0,management.datadog.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1287.0,management.datadog.metrics.export.uri,"URI to ship metrics to. Set this if you need to publish metrics to a Datadog site other than US, or to an internal proxy en-route to Datadog.",https://api.datadoghq.com
1288.0,management.defaults.metrics.export.enabled,Whether to enable default metrics exporters.,true
1289.0,management.dynatrace.metrics.export.api-token,Dynatrace authentication token.,
1290.0,management.dynatrace.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1291.0,management.dynatrace.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1292.0,management.dynatrace.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1293.0,management.dynatrace.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1294.0,management.dynatrace.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1295.0,management.dynatrace.metrics.export.uri,"URI to ship metrics to. Should be used for SaaS, self-managed instances or to en-route through an internal proxy.",
1296.0,management.dynatrace.metrics.export.v1.device-id,ID of the custom device that is exporting metrics to Dynatrace.,
1297.0,management.dynatrace.metrics.export.v1.group,Group for exported metrics. Used to specify custom device group name in the Dynatrace UI.,
1298.0,management.dynatrace.metrics.export.v1.technology-type,Technology type for exported metrics. Used to group metrics under a logical technology name in the Dynatrace UI.,java
1299.0,management.dynatrace.metrics.export.v2.default-dimensions.*,Default dimensions that are added to all metrics in the form of key-value pairs. These are overwritten by Micrometer tags if they use the same key.,
1300.0,management.dynatrace.metrics.export.v2.enrich-with-dynatrace-metadata,Whether to enable Dynatrace metadata export.,true
1301.0,management.dynatrace.metrics.export.v2.export-meter-metadata,Whether to export meter metadata (unit and description) to the Dynatrace backend.,true
1302.0,management.dynatrace.metrics.export.v2.metric-key-prefix,Prefix string that is added to all exported metrics.,
1303.0,management.dynatrace.metrics.export.v2.use-dynatrace-summary-instruments,Whether to fall back to the built-in micrometer instruments for Timer and DistributionSummary.,true
1304.0,management.elastic.metrics.export.api-key-credentials,Base64-encoded credentials string. Mutually exclusive with user-name and password.,
1305.0,management.elastic.metrics.export.auto-create-index,Whether to create the index automatically if it does not exist.,true
1306.0,management.elastic.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1307.0,management.elastic.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1308.0,management.elastic.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1309.0,management.elastic.metrics.export.host,Host to export metrics to.,http://localhost:9200
1310.0,management.elastic.metrics.export.index,Index to export metrics to.,micrometer-metrics
1311.0,management.elastic.metrics.export.index-date-format,Index date format used for rolling indices. Appended to the index name.,yyyy-MM
1312.0,management.elastic.metrics.export.index-date-separator,Prefix to separate the index name from the date format used for rolling indices.,-
1313.0,management.elastic.metrics.export.password,Login password of the Elastic server. Mutually exclusive with api-key-credentials.,
1314.0,management.elastic.metrics.export.pipeline,"Ingest pipeline name. By default, events are not pre-processed.",
1315.0,management.elastic.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1316.0,management.elastic.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1317.0,management.elastic.metrics.export.timestamp-field-name,Name of the timestamp field.,@timestamp
1318.0,management.elastic.metrics.export.user-name,Login user of the Elastic server. Mutually exclusive with api-key-credentials.,
1319.0,management.endpoint.auditevents.cache.time-to-live,Maximum time that a response can be cached.,0ms
1320.0,management.endpoint.auditevents.enabled,Whether to enable the auditevents endpoint.,true
1321.0,management.endpoint.beans.cache.time-to-live,Maximum time that a response can be cached.,0ms
1322.0,management.endpoint.beans.enabled,Whether to enable the beans endpoint.,true
1323.0,management.endpoint.caches.cache.time-to-live,Maximum time that a response can be cached.,0ms
1324.0,management.endpoint.caches.enabled,Whether to enable the caches endpoint.,true
1325.0,management.endpoint.conditions.cache.time-to-live,Maximum time that a response can be cached.,0ms
1326.0,management.endpoint.conditions.enabled,Whether to enable the conditions endpoint.,true
1327.0,management.endpoint.configprops.cache.time-to-live,Maximum time that a response can be cached.,0ms
1328.0,management.endpoint.configprops.enabled,Whether to enable the configprops endpoint.,true
1329.0,management.endpoint.configprops.roles,"Roles used to determine whether a user is authorized to be shown unsanitized values. When empty, all authenticated users are authorized.",
1330.0,management.endpoint.configprops.show-values,When to show unsanitized values.,never
1331.0,management.endpoint.env.cache.time-to-live,Maximum time that a response can be cached.,0ms
1332.0,management.endpoint.env.enabled,Whether to enable the env endpoint.,true
1333.0,management.endpoint.env.roles,"Roles used to determine whether a user is authorized to be shown unsanitized values. When empty, all authenticated users are authorized.",
1334.0,management.endpoint.env.show-values,When to show unsanitized values.,never
1335.0,management.endpoint.flyway.cache.time-to-live,Maximum time that a response can be cached.,0ms
1336.0,management.endpoint.flyway.enabled,Whether to enable the flyway endpoint.,true
1337.0,management.endpoint.health.cache.time-to-live,Maximum time that a response can be cached.,0ms
1338.0,management.endpoint.health.enabled,Whether to enable the health endpoint.,true
1339.0,management.endpoint.health.group.*,Health endpoint groups.,
1340.0,management.endpoint.health.logging.slow-indicator-threshold,Threshold after which a warning will be logged for slow health indicators.,10s
1341.0,management.endpoint.health.probes.add-additional-paths,Whether to make the liveness and readiness health groups available on the main server port.,false
1342.0,management.endpoint.health.probes.enabled,Whether to enable liveness and readiness probes.,false
1343.0,management.endpoint.health.roles,"Roles used to determine whether a user is authorized to be shown details. When empty, all authenticated users are authorized.",
1344.0,management.endpoint.health.show-components,When to show components. If not specified the 'show-details' setting will be used.,
1345.0,management.endpoint.health.show-details,When to show full health details.,never
1346.0,management.endpoint.health.status.http-mapping.*,"Mapping of health statuses to HTTP status codes. By default, registered health statuses map to sensible defaults (for example, UP maps to 200).",
1347.0,management.endpoint.health.status.order,Comma-separated list of health statuses in order of severity.,"[DOWN, OUT_OF_SERVICE, UP, UNKNOWN]"
1348.0,management.endpoint.health.validate-group-membership,Whether to validate health group membership on startup. Validation fails if a group includes or excludes a health contributor that does not exist.,true
1349.0,management.endpoint.heapdump.cache.time-to-live,Maximum time that a response can be cached.,0ms
1350.0,management.endpoint.heapdump.enabled,Whether to enable the heapdump endpoint.,true
1351.0,management.endpoint.httpexchanges.cache.time-to-live,Maximum time that a response can be cached.,0ms
1352.0,management.endpoint.httpexchanges.enabled,Whether to enable the httpexchanges endpoint.,true
1353.0,management.endpoint.info.cache.time-to-live,Maximum time that a response can be cached.,0ms
1354.0,management.endpoint.info.enabled,Whether to enable the info endpoint.,true
1355.0,management.endpoint.integrationgraph.cache.time-to-live,Maximum time that a response can be cached.,0ms
1356.0,management.endpoint.integrationgraph.enabled,Whether to enable the integrationgraph endpoint.,true
1357.0,management.endpoint.liquibase.cache.time-to-live,Maximum time that a response can be cached.,0ms
1358.0,management.endpoint.liquibase.enabled,Whether to enable the liquibase endpoint.,true
1359.0,management.endpoint.logfile.cache.time-to-live,Maximum time that a response can be cached.,0ms
1360.0,management.endpoint.logfile.enabled,Whether to enable the logfile endpoint.,true
1361.0,management.endpoint.logfile.external-file,External Logfile to be accessed. Can be used if the logfile is written by output redirect and not by the logging system itself.,
1362.0,management.endpoint.loggers.cache.time-to-live,Maximum time that a response can be cached.,0ms
1363.0,management.endpoint.loggers.enabled,Whether to enable the loggers endpoint.,true
1364.0,management.endpoint.mappings.cache.time-to-live,Maximum time that a response can be cached.,0ms
1365.0,management.endpoint.mappings.enabled,Whether to enable the mappings endpoint.,true
1366.0,management.endpoint.metrics.cache.time-to-live,Maximum time that a response can be cached.,0ms
1367.0,management.endpoint.metrics.enabled,Whether to enable the metrics endpoint.,true
1368.0,management.endpoint.prometheus.enabled,Whether to enable the prometheus endpoint.,true
1369.0,management.endpoint.quartz.cache.time-to-live,Maximum time that a response can be cached.,0ms
1370.0,management.endpoint.quartz.enabled,Whether to enable the quartz endpoint.,true
1371.0,management.endpoint.quartz.roles,"Roles used to determine whether a user is authorized to be shown unsanitized job or trigger values. When empty, all authenticated users are authorized.",
1372.0,management.endpoint.quartz.show-values,When to show unsanitized job or trigger values.,never
1373.0,management.endpoint.scheduledtasks.cache.time-to-live,Maximum time that a response can be cached.,0ms
1374.0,management.endpoint.scheduledtasks.enabled,Whether to enable the scheduledtasks endpoint.,true
1375.0,management.endpoint.sessions.enabled,Whether to enable the sessions endpoint.,true
1376.0,management.endpoint.shutdown.enabled,Whether to enable the shutdown endpoint.,false
1377.0,management.endpoint.startup.cache.time-to-live,Maximum time that a response can be cached.,0ms
1378.0,management.endpoint.startup.enabled,Whether to enable the startup endpoint.,true
1379.0,management.endpoint.threaddump.cache.time-to-live,Maximum time that a response can be cached.,0ms
1380.0,management.endpoint.threaddump.enabled,Whether to enable the threaddump endpoint.,true
1381.0,management.endpoints.enabled-by-default,Whether to enable or disable all endpoints by default.,
1382.0,management.endpoints.jackson.isolated-object-mapper,Whether to use an isolated object mapper to serialize endpoint JSON.,true
1383.0,management.endpoints.jmx.domain,Endpoints JMX domain name. Fallback to 'spring.jmx.default-domain' if set.,org.springframework.boot
1384.0,management.endpoints.jmx.exposure.exclude,Endpoint IDs that should be excluded or '*' for all.,
1385.0,management.endpoints.jmx.exposure.include,Endpoint IDs that should be included or '*' for all.,health
1386.0,management.endpoints.jmx.static-names,Additional static properties to append to all ObjectNames of MBeans representing Endpoints.,
1387.0,management.endpoints.migrate-legacy-ids,Whether to transparently migrate legacy endpoint IDs.,false
1388.0,management.endpoints.web.base-path,Base path for Web endpoints. Relative to the servlet context path (server.servlet.context-path) or WebFlux base path (spring.webflux.base-path) when the management server is sharing the main server port. Relative to the management server base path (management.server.base-path) when a separate management server port (management.server.port) is configured.,/actuator
1389.0,management.endpoints.web.cors.allow-credentials,"Whether credentials are supported. When not set, credentials are not supported.",
1390.0,management.endpoints.web.cors.allowed-headers,Comma-separated list of headers to allow in a request. '*' allows all headers.,
1391.0,management.endpoints.web.cors.allowed-methods,"Comma-separated list of methods to allow. '*' allows all methods. When not set, defaults to GET.",
1392.0,management.endpoints.web.cors.allowed-origin-patterns,"Comma-separated list of origin patterns to allow. Unlike allowed origins which only supports '*', origin patterns are more flexible (for example 'https://*.example.com') and can be used when credentials are allowed. When no allowed origin patterns or allowed origins are set, CORS support is disabled.",
1393.0,management.endpoints.web.cors.allowed-origins,"Comma-separated list of origins to allow. '*' allows all origins. When credentials are allowed, '*' cannot be used and origin patterns should be configured instead. When no allowed origins or allowed origin patterns are set, CORS support is disabled.",
1394.0,management.endpoints.web.cors.exposed-headers,Comma-separated list of headers to include in a response.,
1395.0,management.endpoints.web.cors.max-age,"How long the response from a pre-flight request can be cached by clients. If a duration suffix is not specified, seconds will be used.",1800s
1396.0,management.endpoints.web.discovery.enabled,Whether the discovery page is enabled.,true
1397.0,management.endpoints.web.exposure.exclude,Endpoint IDs that should be excluded or '*' for all.,
1398.0,management.endpoints.web.exposure.include,Endpoint IDs that should be included or '*' for all.,[health]
1399.0,management.endpoints.web.path-mapping.*,Mapping between endpoint IDs and the path that should expose them.,
1400.0,management.ganglia.metrics.export.addressing-mode,"UDP addressing mode, either unicast or multicast.",multicast
1401.0,management.ganglia.metrics.export.duration-units,Base time unit used to report durations.,milliseconds
1402.0,management.ganglia.metrics.export.enabled,Whether exporting of metrics to Ganglia is enabled.,true
1403.0,management.ganglia.metrics.export.host,Host of the Ganglia server to receive exported metrics.,localhost
1404.0,management.ganglia.metrics.export.port,Port of the Ganglia server to receive exported metrics.,8649
1405.0,management.ganglia.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1406.0,management.ganglia.metrics.export.time-to-live,Time to live for metrics on Ganglia. Set the multicast Time-To-Live to be one greater than the number of hops (routers) between the hosts.,1
1407.0,management.graphite.metrics.export.duration-units,Base time unit used to report durations.,milliseconds
1408.0,management.graphite.metrics.export.enabled,Whether exporting of metrics to Graphite is enabled.,true
1409.0,management.graphite.metrics.export.graphite-tags-enabled,"Whether Graphite tags should be used, as opposed to a hierarchical naming convention. Enabled by default unless ""tagsAsPrefix"" is set.",
1410.0,management.graphite.metrics.export.host,Host of the Graphite server to receive exported metrics.,localhost
1411.0,management.graphite.metrics.export.port,Port of the Graphite server to receive exported metrics.,2004
1412.0,management.graphite.metrics.export.protocol,Protocol to use while shipping data to Graphite.,pickled
1413.0,management.graphite.metrics.export.rate-units,Base time unit used to report rates.,seconds
1414.0,management.graphite.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1415.0,management.graphite.metrics.export.tags-as-prefix,"For the hierarchical naming convention, turn the specified tag keys into part of the metric prefix. Ignored if ""graphiteTagsEnabled"" is true.",[]
1416.0,management.health.cassandra.enabled,Whether to enable Cassandra health check.,true
1417.0,management.health.couchbase.enabled,Whether to enable Couchbase health check.,true
1418.0,management.health.db.enabled,Whether to enable database health check.,true
1419.0,management.health.db.ignore-routing-data-sources,Whether to ignore AbstractRoutingDataSources when creating database health indicators.,false
1420.0,management.health.defaults.enabled,Whether to enable default health indicators.,true
1421.0,management.health.diskspace.enabled,Whether to enable disk space health check.,true
1422.0,management.health.diskspace.path,Path used to compute the available disk space.,
1423.0,management.health.diskspace.threshold,Minimum disk space that should be available.,10MB
1424.0,management.health.elasticsearch.enabled,Whether to enable Elasticsearch health check.,true
1425.0,management.health.influxdb.enabled,Whether to enable InfluxDB health check.,true
1426.0,management.health.jms.enabled,Whether to enable JMS health check.,true
1427.0,management.health.ldap.enabled,Whether to enable LDAP health check.,true
1428.0,management.health.livenessstate.enabled,Whether to enable liveness state health check.,false
1429.0,management.health.mail.enabled,Whether to enable Mail health check.,true
1430.0,management.health.mongo.enabled,Whether to enable MongoDB health check.,true
1431.0,management.health.neo4j.enabled,Whether to enable Neo4j health check.,true
1432.0,management.health.ping.enabled,Whether to enable ping health check.,true
1433.0,management.health.rabbit.enabled,Whether to enable RabbitMQ health check.,true
1434.0,management.health.readinessstate.enabled,Whether to enable readiness state health check.,false
1435.0,management.health.redis.enabled,Whether to enable Redis health check.,true
1436.0,management.httpexchanges.recording.enabled,Whether to enable HTTP request-response exchange recording.,true
1437.0,management.httpexchanges.recording.include,"Items to be included in the exchange recording. Defaults to request headers (excluding Authorization and Cookie), response headers (excluding Set-Cookie), and time taken.","[request-headers, response-headers, errors]"
1438.0,management.humio.metrics.export.api-token,Humio API token.,
1439.0,management.humio.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1440.0,management.humio.metrics.export.connect-timeout,Connection timeout for requests to this backend.,5s
1441.0,management.humio.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1442.0,management.humio.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1443.0,management.humio.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1444.0,management.humio.metrics.export.tags.*,Humio tags describing the data source in which metrics will be stored. Humio tags are a distinct concept from Micrometer's tags. Micrometer's tags are used to divide metrics along dimensional boundaries.,
1445.0,management.humio.metrics.export.uri,"URI to ship metrics to. If you need to publish metrics to an internal proxy en-route to Humio, you can define the location of the proxy with this.",https://cloud.humio.com
1446.0,management.influx.metrics.export.api-version,"API version of InfluxDB to use. Defaults to 'v1' unless an org is configured. If an org is configured, defaults to 'v2'.",
1447.0,management.influx.metrics.export.auto-create-db,Whether to create the Influx database if it does not exist before attempting to publish metrics to it. InfluxDB v1 only.,true
1448.0,management.influx.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1449.0,management.influx.metrics.export.bucket,Bucket for metrics. Use either the bucket name or ID. Defaults to the value of the db property if not set. InfluxDB v2 only.,
1450.0,management.influx.metrics.export.compressed,Whether to enable GZIP compression of metrics batches published to Influx.,true
1451.0,management.influx.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1452.0,management.influx.metrics.export.consistency,Write consistency for each point.,one
1453.0,management.influx.metrics.export.db,Database to send metrics to. InfluxDB v1 only.,mydb
1454.0,management.influx.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1455.0,management.influx.metrics.export.org,Org to write metrics to. InfluxDB v2 only.,
1456.0,management.influx.metrics.export.password,Login password of the Influx server. InfluxDB v1 only.,
1457.0,management.influx.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1458.0,management.influx.metrics.export.retention-duration,"Time period for which Influx should retain data in the current database. For instance 7d, check the influx documentation for more details on the duration format. InfluxDB v1 only.",
1459.0,management.influx.metrics.export.retention-policy,Retention policy to use (Influx writes to the DEFAULT retention policy if one is not specified). InfluxDB v1 only.,
1460.0,management.influx.metrics.export.retention-replication-factor,How many copies of the data are stored in the cluster. Must be 1 for a single node instance. InfluxDB v1 only.,
1461.0,management.influx.metrics.export.retention-shard-duration,"Time range covered by a shard group. For instance 2w, check the influx documentation for more details on the duration format. InfluxDB v1 only.",
1462.0,management.influx.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1463.0,management.influx.metrics.export.token,"Authentication token to use with calls to the InfluxDB backend. For InfluxDB v1, the Bearer scheme is used. For v2, the Token scheme is used.",
1464.0,management.influx.metrics.export.uri,URI of the Influx server.,http://localhost:8086
1465.0,management.influx.metrics.export.user-name,Login user of the Influx server. InfluxDB v1 only.,
1466.0,management.info.build.enabled,Whether to enable build info.,true
1467.0,management.info.defaults.enabled,Whether to enable default info contributors.,true
1468.0,management.info.env.enabled,Whether to enable environment info.,false
1469.0,management.info.git.enabled,Whether to enable git info.,true
1470.0,management.info.git.mode,Mode to use to expose git information.,simple
1471.0,management.info.java.enabled,Whether to enable Java info.,false
1472.0,management.info.os.enabled,Whether to enable Operating System info.,false
1473.0,management.jmx.metrics.export.domain,Metrics JMX domain name.,metrics
1474.0,management.jmx.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1475.0,management.jmx.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1476.0,management.kairos.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1477.0,management.kairos.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1478.0,management.kairos.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1479.0,management.kairos.metrics.export.password,Login password of the KairosDB server.,
1480.0,management.kairos.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1481.0,management.kairos.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1482.0,management.kairos.metrics.export.uri,URI of the KairosDB server.,http://localhost:8080/api/v1/datapoints
1483.0,management.kairos.metrics.export.user-name,Login user of the KairosDB server.,
1484.0,management.metrics.data.repository.autotime.enabled,Whether to enable auto-timing.,true
1485.0,management.metrics.data.repository.autotime.percentiles,Percentiles for which additional time series should be published.,
1486.0,management.metrics.data.repository.autotime.percentiles-histogram,Whether to publish percentile histograms.,false
1487.0,management.metrics.data.repository.metric-name,Name of the metric for sent requests.,spring.data.repository.invocations
1488.0,management.metrics.distribution.buffer-length.*,"Number of histograms for meter IDs starting with the specified name to keep in the ring buffer. The longest match wins, the key `all` can also be used to configure all meters.",
1489.0,management.metrics.distribution.expiry.*,"Maximum amount of time that samples for meter IDs starting with the specified name are accumulated to decaying distribution statistics before they are reset and rotated. The longest match wins, the key `all` can also be used to configure all meters.",
1490.0,management.metrics.distribution.maximum-expected-value.*,"Maximum value that meter IDs starting with the specified name are expected to observe. The longest match wins. Values can be specified as a double or as a Duration value (for timer meters, defaulting to ms if no unit specified).",
1491.0,management.metrics.distribution.minimum-expected-value.*,"Minimum value that meter IDs starting with the specified name are expected to observe. The longest match wins. Values can be specified as a double or as a Duration value (for timer meters, defaulting to ms if no unit specified).",
1492.0,management.metrics.distribution.percentiles.*,"Specific computed non-aggregable percentiles to ship to the backend for meter IDs starting-with the specified name. The longest match wins, the key 'all' can also be used to configure all meters.",
1493.0,management.metrics.distribution.percentiles-histogram.*,"Whether meter IDs starting with the specified name should publish percentile histograms. For monitoring systems that support aggregable percentile calculation based on a histogram, this can be set to true. For other systems, this has no effect. The longest match wins, the key 'all' can also be used to configure all meters.",
1494.0,management.metrics.distribution.slo.*,"Specific service-level objective boundaries for meter IDs starting with the specified name. The longest match wins. Counters will be published for each specified boundary. Values can be specified as a double or as a Duration value (for timer meters, defaulting to ms if no unit specified).",
1495.0,management.metrics.enable.*,"Whether meter IDs starting with the specified name should be enabled. The longest match wins, the key 'all' can also be used to configure all meters.",
1496.0,management.metrics.mongo.command.enabled,Whether to enable Mongo client command metrics.,true
1497.0,management.metrics.mongo.connectionpool.enabled,Whether to enable Mongo connection pool metrics.,true
1498.0,management.metrics.system.diskspace.paths,Comma-separated list of paths to report disk metrics for.,[.]
1499.0,management.metrics.tags.*,Common tags that are applied to every meter.,
1500.0,management.metrics.use-global-registry,"Whether auto-configured MeterRegistry implementations should be bound to the global static registry on Metrics. For testing, set this to 'false' to maximize test independence.",true
1501.0,management.metrics.web.client.max-uri-tags,"Maximum number of unique URI tag values allowed. After the max number of tag values is reached, metrics with additional tag values are denied by filter.",100
1502.0,management.metrics.web.server.max-uri-tags,"Maximum number of unique URI tag values allowed. After the max number of tag values is reached, metrics with additional tag values are denied by filter.",100
1503.0,management.newrelic.metrics.export.account-id,New Relic account ID.,
1504.0,management.newrelic.metrics.export.api-key,New Relic API key.,
1505.0,management.newrelic.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1506.0,management.newrelic.metrics.export.client-provider-type,Client provider type to use.,
1507.0,management.newrelic.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1508.0,management.newrelic.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1509.0,management.newrelic.metrics.export.event-type,The event type that should be published. This property will be ignored if 'meter-name-event-type-enabled' is set to 'true'.,SpringBootSample
1510.0,management.newrelic.metrics.export.meter-name-event-type-enabled,Whether to send the meter name as the event type instead of using the 'event-type' configuration property value. Can be set to 'true' if New Relic guidelines are not being followed or event types consistent with previous Spring Boot releases are required.,false
1511.0,management.newrelic.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1512.0,management.newrelic.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1513.0,management.newrelic.metrics.export.uri,URI to ship metrics to.,https://insights-collector.newrelic.com
1514.0,management.observations.annotations.enabled,Whether auto-configuration of Micrometer annotations is enabled.,false
1515.0,management.observations.enable.*,"Whether observations starting with the specified name should be enabled. The longest match wins, the key 'all' can also be used to configure all observations.",
1516.0,management.observations.http.client.requests.name,Name of the observation for client requests.,http.client.requests
1517.0,management.observations.http.server.requests.name,Name of the observation for server requests.,http.server.requests
1518.0,management.observations.key-values.*,Common key-values that are applied to every observation.,
1519.0,management.observations.r2dbc.include-parameter-values,Whether to tag actual query parameter values.,false
1520.0,management.opentelemetry.resource-attributes.*,Resource attributes.,
1521.0,management.otlp.metrics.export.aggregation-temporality,"Aggregation temporality of sums. It defines the way additive values are expressed. This setting depends on the backend you use, some only support one temporality.",
1522.0,management.otlp.metrics.export.base-time-unit,Time unit for exported metrics.,milliseconds
1523.0,management.otlp.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1524.0,management.otlp.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1525.0,management.otlp.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1526.0,management.otlp.metrics.export.headers.*,Headers for the exported metrics.,
1527.0,management.otlp.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
1528.0,management.otlp.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1529.0,management.otlp.metrics.export.url,URI of the OLTP server.,http://localhost:4318/v1/metrics
1530.0,management.otlp.tracing.compression,Method used to compress the payload.,none
1531.0,management.otlp.tracing.endpoint,URL to the OTel collector's HTTP API.,
1532.0,management.otlp.tracing.headers.*,"Custom HTTP headers you want to pass to the collector, for example auth headers.",
1533.0,management.otlp.tracing.timeout,"Call timeout for the OTel Collector to process an exported batch of data. This timeout spans the entire call: resolving DNS, connecting, writing the request body, server processing, and reading the response body. If the call requires redirects or retries all must complete within one timeout period.",10s
1534.0,management.prometheus.metrics.export.descriptions,Whether to enable publishing descriptions as part of the scrape payload to Prometheus. Turn this off to minimize the amount of data sent on each scrape.,true
1535.0,management.prometheus.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1536.0,management.prometheus.metrics.export.histogram-flavor,Histogram type for backing DistributionSummary and Timer.,prometheus
1537.0,management.prometheus.metrics.export.pushgateway.base-url,Base URL for the Pushgateway.,http://localhost:9091
1538.0,management.prometheus.metrics.export.pushgateway.enabled,Enable publishing over a Prometheus Pushgateway.,false
1539.0,management.prometheus.metrics.export.pushgateway.grouping-key.*,Grouping key for the pushed metrics.,
1540.0,management.prometheus.metrics.export.pushgateway.job,Job identifier for this application instance.,
1541.0,management.prometheus.metrics.export.pushgateway.password,Login password of the Prometheus Pushgateway.,
1542.0,management.prometheus.metrics.export.pushgateway.push-rate,Frequency with which to push metrics.,1m
1543.0,management.prometheus.metrics.export.pushgateway.shutdown-operation,Operation that should be performed on shutdown.,none
1544.0,management.prometheus.metrics.export.pushgateway.username,Login user of the Prometheus Pushgateway.,
1545.0,management.prometheus.metrics.export.step,Step size (i.e. reporting frequency) to use.,1m
1546.0,management.server.add-application-context-header,"Add the ""X-Application-Context"" HTTP header in each response.",false
1547.0,management.server.address,Network address to which the management endpoints should bind. Requires a custom management.server.port.,
1548.0,management.server.base-path,"Management endpoint base path (for instance, '/management'). Requires a custom management.server.port.",
1549.0,management.server.port,Management endpoint HTTP port (uses the same port as the application by default). Configure a different port to use management-specific SSL.,
1550.0,management.server.ssl.bundle,The name of a configured SSL bundle.,
1551.0,management.server.ssl.certificate,Path to a PEM-encoded SSL certificate file.,
1552.0,management.server.ssl.certificate-private-key,Path to a PEM-encoded private key file for the SSL certificate.,
1553.0,management.server.ssl.ciphers,Supported SSL ciphers.,
1554.0,management.server.ssl.client-auth,Client authentication mode. Requires a trust store.,
1555.0,management.server.ssl.enabled,Whether to enable SSL support.,true
1556.0,management.server.ssl.enabled-protocols,Enabled SSL protocols.,
1557.0,management.server.ssl.key-alias,Alias that identifies the key in the key store.,
1558.0,management.server.ssl.key-password,Password used to access the key in the key store.,
1559.0,management.server.ssl.key-store,Path to the key store that holds the SSL certificate (typically a jks file).,
1560.0,management.server.ssl.key-store-password,Password used to access the key store.,
1561.0,management.server.ssl.key-store-provider,Provider for the key store.,
1562.0,management.server.ssl.key-store-type,Type of the key store.,
1563.0,management.server.ssl.protocol,SSL protocol to use.,TLS
1564.0,management.server.ssl.trust-certificate,Path to a PEM-encoded SSL certificate authority file.,
1565.0,management.server.ssl.trust-certificate-private-key,Path to a PEM-encoded private key file for the SSL certificate authority.,
1566.0,management.server.ssl.trust-store,Trust store that holds SSL certificates.,
1567.0,management.server.ssl.trust-store-password,Password used to access the trust store.,
1568.0,management.server.ssl.trust-store-provider,Provider for the trust store.,
1569.0,management.server.ssl.trust-store-type,Type of the trust store.,
1570.0,management.signalfx.metrics.export.access-token,SignalFX access token.,
1571.0,management.signalfx.metrics.export.batch-size,"Number of measurements per request to use for this backend. If more measurements are found, then multiple requests will be made.",10000
1572.0,management.signalfx.metrics.export.connect-timeout,Connection timeout for requests to this backend.,1s
1573.0,management.signalfx.metrics.export.enabled,Whether exporting of metrics to this backend is enabled.,true
1574.0,management.signalfx.metrics.export.published-histogram-type,Type of histogram to publish.,default
1575.0,management.signalfx.metrics.export.read-timeout,Read timeout for requests to this backend.,10s
